Grid_ID,row,col,lat,lon,Distance_to_Camp_km,Treatment_Status,Land_Frac,Forest_Frac,Tree_Cover_2000_mean,N_forest_px,Cumulative_Pre_Loss_2001_2016,Loss_any_frac_of_forest,Donor_Eligible,Reject_Reason,PreTrend_RMSE,loss_2001,loss_2002,loss_2003,loss_2004,loss_2005,loss_2006,loss_2007,loss_2008,loss_2009,loss_2010,loss_2011,loss_2012,loss_2013,loss_2014,loss_2015,loss_2016
G051_022,51,22,21.7365,92.1025,59.62,donor_candidate,1.0,0.008,0.5,10,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G051_023,51,23,21.7365,92.1115,59.53,donor_candidate,0.981,0.171,10.3,221,0.3439,0.9321,0,trend_mismatch,0.04616,0.0,0.01357,0.0,0.00452,0.00905,0.00452,0.0,0.0,0.0,0.04977,0.0,0.0,0.0,0.0,0.1448,0.11765
G051_024,51,24,21.7365,92.1205,59.46,donor_candidate,0.926,0.073,3.9,95,0.0526,0.2105,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02105,0.0,0.0,0.03158,0.0
G051_025,51,25,21.7365,92.1295,59.4,donor_candidate,1.0,0.423,25.6,548,0.0967,0.1077,1,,0.01442,0.04197,0.02372,0.0,0.0,0.0,0.00182,0.0,0.0,0.0,0.01277,0.00365,0.00547,0.0,0.0073,0.0,0.0
G051_026,51,26,21.7365,92.1385,59.36,donor_candidate,1.0,0.579,38.6,750,0.12,0.1347,1,,0.01055,0.012,0.004,0.016,0.0,0.0,0.01333,0.0,0.044,0.00267,0.02267,0.00267,0.00267,0.0,0.0,0.0,0.0
G051_027,51,27,21.7365,92.1475,59.33,donor_candidate,1.0,0.804,53.4,1042,0.0202,0.0221,1,,0.012,0.0,0.0,0.0048,0.0,0.0,0.0048,0.00096,0.0,0.0,0.00288,0.0,0.00672,0.0,0.0,0.0,0.0
G051_028,51,28,21.7365,92.1565,59.32,donor_candidate,0.999,0.435,28.6,564,0.0,0.0089,1,,0.01262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G051_029,51,29,21.7365,92.1655,59.32,donor_candidate,1.0,0.532,36.4,689,0.0682,0.0769,1,,0.01255,0.0,0.01016,0.0,0.0,0.0,0.0,0.0,0.0,0.0029,0.0029,0.00871,0.03048,0.00145,0.01161,0.0,0.0
G051_030,51,30,21.7365,92.1745,59.34,donor_candidate,1.0,0.582,40.8,754,0.0796,0.0995,1,,0.01144,0.00663,0.00133,0.00133,0.00531,0.00663,0.00663,0.00398,0.00398,0.0,0.0,0.0,0.00265,0.0252,0.0,0.00265,0.01326
G051_031,51,31,21.7365,92.1835,59.37,donor_candidate,1.0,0.751,53.5,973,0.0637,0.1593,1,,0.01307,0.00103,0.01028,0.0,0.01336,0.0,0.0,0.00514,0.0,0.0,0.00206,0.00103,0.0,0.0,0.02569,0.0,0.00514
G051_032,51,32,21.7365,92.1925,59.42,donor_candidate,1.0,0.667,49.6,865,0.0393,0.1364,1,,0.01229,0.0,0.00231,0.0,0.00231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00925,0.00809,0.01734
G051_033,51,33,21.7365,92.2015,59.48,donor_candidate,1.0,0.702,56.7,910,0.0253,0.0571,1,,0.01218,0.0,0.0011,0.0,0.0,0.0,0.0,0.0,0.0,0.0011,0.0,0.0,0.0,0.0,0.00989,0.0011,0.01209
G051_034,51,34,21.7365,92.2105,59.55,donor_candidate,1.0,0.845,67.6,1095,0.0338,0.0676,1,,0.01232,0.0,0.00091,0.00091,0.0,0.0,0.00183,0.00183,0.0,0.0,0.00183,0.0,0.0,0.0,0.00365,0.00091,0.02192
G051_035,51,35,21.7365,92.2195,59.64,donor_candidate,1.0,0.605,46.8,784,0.0191,0.0281,1,,0.01141,0.0,0.00128,0.0,0.0,0.0,0.0051,0.0,0.00255,0.0,0.0051,0.00383,0.00128,0.0,0.0,0.0,0.0
G051_036,51,36,21.7365,92.2285,59.74,donor_candidate,0.972,0.088,6.0,114,0.0088,0.0088,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00877,0.0,0.0,0.0,0.0,0.0
G051_037,51,37,21.7365,92.2375,59.86,donor_candidate,0.987,0.613,41.8,795,0.0126,0.0428,1,,0.01148,0.0,0.0,0.0,0.0,0.0,0.0,0.00252,0.0,0.00881,0.00126,0.0,0.0,0.0,0.0,0.0,0.0
G051_038,51,38,21.7365,92.2465,59.99,donor_candidate,1.0,0.9,66.2,1166,0.0609,0.1844,1,,0.01092,0.006,0.0,0.0,0.0,0.01286,0.006,0.00515,0.00172,0.00172,0.00429,0.0,0.0163,0.00172,0.00257,0.00257,0.0
G051_039,51,39,21.7365,92.2555,60.14,donor_candidate,0.998,0.836,64.2,1083,0.1006,0.1265,1,,0.01031,0.0,0.00277,0.00462,0.00646,0.0,0.0,0.00277,0.00185,0.01847,0.0,0.00831,0.00369,0.00277,0.02401,0.012,0.01293
G051_040,51,40,21.7365,92.2645,60.3,donor_candidate,1.0,0.725,56.5,939,0.0532,0.098,1,,0.01201,0.0,0.00319,0.0,0.0,0.0,0.00106,0.0,0.0,0.0,0.0,0.00958,0.0213,0.00639,0.00958,0.00213,0.0
G051_041,51,41,21.7365,92.2735,60.47,donor_candidate,1.0,0.719,54.9,932,0.0526,0.0923,1,,0.01047,0.0,0.0,0.00322,0.00429,0.0,0.0,0.0,0.00536,0.00107,0.0,0.01073,0.00858,0.00429,0.00858,0.00322,0.00322
G051_042,51,42,21.7365,92.2825,60.66,donor_candidate,1.0,0.859,65.0,1113,0.1482,0.3288,1,,0.01637,0.0,0.0,0.0,0.0027,0.0,0.0009,0.0,0.01527,0.0,0.00449,0.00629,0.0027,0.01887,0.00988,0.03235,0.05481
G051_043,51,43,21.7365,92.2915,60.86,donor_candidate,1.0,0.67,49.4,868,0.0922,0.1682,1,,0.00834,0.0,0.00115,0.0,0.0,0.0,0.0,0.0,0.01152,0.00806,0.02419,0.01498,0.00576,0.0,0.00922,0.00576,0.01152
G052_000,52,0,21.7275,91.9045,64.05,donor_candidate,0.727,0.002,0.3,2,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_001,52,1,21.7275,91.9135,63.67,donor_candidate,0.634,0.002,0.1,2,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_002,52,2,21.7275,91.9225,63.3,donor_candidate,0.79,0.001,0.1,1,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_003,52,3,21.7275,91.9315,62.95,donor_candidate,0.782,0.0,0.0,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_004,52,4,21.7275,91.9405,62.6,donor_candidate,0.566,0.0,0.0,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_005,52,5,21.7275,91.9495,62.27,donor_candidate,0.765,0.002,1.1,3,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_006,52,6,21.7275,91.9585,61.95,donor_candidate,0.977,0.01,0.7,13,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_007,52,7,21.7275,91.9675,61.64,donor_candidate,0.904,0.001,0.4,1,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_008,52,8,21.7275,91.9765,61.35,donor_candidate,0.715,0.003,0.9,4,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_009,52,9,21.7275,91.9855,61.06,donor_candidate,0.637,0.0,0.3,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_010,52,10,21.7275,91.9945,60.79,donor_candidate,0.735,0.0,0.2,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_011,52,11,21.7275,92.0035,60.54,donor_candidate,0.684,0.007,1.6,9,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_012,52,12,21.7275,92.0125,60.29,donor_candidate,0.747,0.008,1.2,10,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_013,52,13,21.7275,92.0215,60.06,donor_candidate,0.783,0.001,0.3,1,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_014,52,14,21.7275,92.0305,59.85,donor_candidate,0.904,0.0,0.1,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_015,52,15,21.7275,92.0395,59.65,donor_candidate,0.931,0.002,0.2,2,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_016,52,16,21.7275,92.0485,59.46,donor_candidate,0.927,0.0,0.3,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_017,52,17,21.7275,92.0575,59.28,donor_candidate,0.995,0.008,0.9,11,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_018,52,18,21.7275,92.0665,59.12,donor_candidate,0.989,0.037,2.1,48,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_019,52,19,21.7275,92.0755,58.98,donor_candidate,1.0,0.004,0.3,5,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_020,52,20,21.7275,92.0845,58.85,donor_candidate,1.0,0.046,2.0,59,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G052_021,52,21,21.7275,92.0935,58.73,donor_candidate,1.0,0.064,3.6,83,0.3253,0.3253,0,forest_absent,,0.0,0.07229,0.0241,0.0,0.04819,0.01205,0.0,0.10843,0.0,0.0,0.0,0.0241,0.01205,0.0241,0.0,0.0
G052_022,52,22,21.7275,92.1025,58.63,donor_candidate,1.0,0.244,16.8,316,0.6582,0.6677,0,trend_mismatch,0.05786,0.0,0.0981,0.01266,0.01582,0.06962,0.0981,0.0,0.08544,0.08228,0.17722,0.0,0.01899,0.0,0.0,0.0,0.0
G052_023,52,23,21.7275,92.1115,58.54,donor_candidate,1.0,0.309,22.5,401,0.6584,0.6758,0,trend_mismatch,0.05373,0.0,0.03242,0.0,0.01746,0.05736,0.09726,0.0,0.09726,0.01496,0.12718,0.0,0.1197,0.0,0.0,0.01496,0.0798
G052_024,52,24,21.7275,92.1205,58.47,donor_candidate,1.0,0.33,17.8,428,0.1752,0.2874,0,trend_mismatch,0.02488,0.00467,0.01869,0.0,0.0,0.0257,0.00467,0.01636,0.0,0.0,0.0,0.0,0.0,0.00701,0.00234,0.0,0.09579
G052_025,52,25,21.7275,92.1295,58.41,donor_candidate,0.998,0.723,50.1,937,0.1644,0.3714,0,trend_mismatch,0.0278,0.02455,0.0064,0.0,0.0,0.0,0.0032,0.0,0.0,0.0,0.00534,0.0,0.10886,0.00427,0.01067,0.0,0.00107
G052_026,52,26,21.7275,92.1385,58.37,donor_candidate,1.0,0.748,53.4,969,0.161,0.3509,1,,0.01756,0.01032,0.00206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00206,0.06089,0.03715,0.00516,0.00516,0.01342,0.02477
G052_027,52,27,21.7275,92.1475,58.34,donor_candidate,1.0,0.593,42.4,769,0.0559,0.1599,1,,0.0111,0.0026,0.0026,0.0,0.0,0.0,0.0,0.0,0.0039,0.0026,0.0,0.02861,0.013,0.0,0.0,0.0,0.0026
G052_028,52,28,21.7275,92.1565,58.33,donor_candidate,1.0,0.405,25.8,525,0.0229,0.0267,1,,0.0119,0.0019,0.00762,0.0,0.0,0.00381,0.0019,0.00381,0.0,0.0019,0.0,0.0,0.0,0.0,0.0019,0.0,0.0
G052_029,52,29,21.7275,92.1655,58.33,donor_candidate,0.997,0.559,36.4,725,0.0152,0.0276,1,,0.01232,0.00138,0.00966,0.0,0.0,0.00138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00276
G052_030,52,30,21.7275,92.1745,58.35,donor_candidate,1.0,0.798,61.9,1034,0.0754,0.1035,1,,0.01024,0.01161,0.0087,0.00677,0.00387,0.00097,0.0087,0.0,0.0,0.00193,0.0058,0.0058,0.00967,0.0,0.0,0.0,0.01161
G052_031,52,31,21.7275,92.1835,58.38,donor_candidate,1.0,0.742,55.8,961,0.0853,0.1946,1,,0.01501,0.0,0.00416,0.0,0.00312,0.0,0.0,0.0,0.00104,0.0,0.0052,0.0,0.00208,0.0,0.01457,0.00728,0.04787
G052_032,52,32,21.7275,92.1925,58.42,donor_candidate,1.0,0.599,45.2,776,0.1263,0.3866,1,,0.01886,0.0,0.0,0.0,0.00129,0.0,0.0,0.0,0.00258,0.0,0.00387,0.00902,0.0,0.0,0.01031,0.03608,0.06314
G052_033,52,33,21.7275,92.2015,58.48,donor_candidate,1.0,0.77,58.5,998,0.0501,0.2315,1,,0.01223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.0,0.002,0.00601,0.002,0.0,0.01102,0.002,0.02605
G052_034,52,34,21.7275,92.2105,58.56,donor_candidate,1.0,0.526,39.2,682,0.0132,0.0455,1,,0.01277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0132,0.0,0.0
G052_035,52,35,21.7275,92.2195,58.65,donor_candidate,1.0,0.802,65.7,1040,0.0221,0.0221,1,,0.01179,0.0,0.0,0.0,0.00096,0.0,0.00865,0.00096,0.0,0.00096,0.0,0.00481,0.0,0.0,0.00385,0.00192,0.0
G052_036,52,36,21.7275,92.2285,58.76,donor_candidate,1.0,0.427,31.2,554,0.0307,0.0848,1,,0.01202,0.0,0.0,0.00361,0.0,0.00722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00542,0.0,0.01444
G052_037,52,37,21.7275,92.2375,58.88,donor_candidate,0.965,0.19,12.1,246,0.0325,0.0325,1,,0.01031,0.0,0.00407,0.0,0.0,0.0,0.0,0.0,0.0,0.02439,0.0,0.00407,0.0,0.0,0.0,0.0,0.0
G052_038,52,38,21.7275,92.2465,59.01,donor_candidate,1.0,0.725,49.9,940,0.0553,0.0766,1,,0.01056,0.0,0.00319,0.0,0.0,0.0,0.00213,0.0,0.0,0.00957,0.02766,0.00106,0.00532,0.0,0.00106,0.0,0.00532
G052_039,52,39,21.7275,92.2555,59.16,donor_candidate,1.0,0.846,63.0,1096,0.1013,0.1232,1,,0.0112,0.00365,0.0,0.0,0.00456,0.0,0.0,0.0,0.00547,0.01916,0.00091,0.04562,0.01369,0.00182,0.00456,0.0,0.00182
G052_040,52,40,21.7275,92.2645,59.32,donor_candidate,1.0,0.985,77.5,1276,0.1199,0.2719,1,,0.01074,0.00078,0.0,0.00627,0.0,0.0,0.00392,0.00392,0.01332,0.0094,0.00235,0.00784,0.03527,0.00705,0.0,0.01411,0.01567
G052_041,52,41,21.7275,92.2735,59.5,donor_candidate,1.0,0.86,64.2,1115,0.1256,0.2807,1,,0.01456,0.0,0.00179,0.0,0.00179,0.0,0.00538,0.0,0.01435,0.00538,0.0,0.0009,0.03139,0.00179,0.04215,0.00269,0.01794
G052_042,52,42,21.7275,92.2825,59.69,donor_candidate,1.0,0.992,74.9,1286,0.2131,0.4689,0,trend_mismatch,0.02695,0.0,0.0,0.00078,0.00233,0.00933,0.00311,0.00233,0.00467,0.00156,0.00233,0.00233,0.00467,0.00078,0.05443,0.03188,0.09253
G052_043,52,43,21.7275,92.2915,59.9,donor_candidate,1.0,0.994,77.8,1288,0.1452,0.2717,0,trend_mismatch,0.02224,0.00854,0.0,0.00155,0.0,0.0,0.0,0.0,0.0,0.00854,0.0,0.0,0.00233,0.01009,0.07686,0.03339,0.00388
G053_000,53,0,21.7185,91.9045,63.15,donor_candidate,0.88,0.0,0.0,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_001,53,1,21.7185,91.9135,62.76,donor_candidate,0.467,0.003,0.4,4,0.0,0.0,0,data_missing/water,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_002,53,2,21.7185,91.9225,62.39,donor_candidate,0.912,0.0,0.0,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_003,53,3,21.7185,91.9315,62.03,donor_candidate,0.866,0.015,0.7,20,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_004,53,4,21.7185,91.9405,61.68,donor_candidate,0.886,0.0,0.0,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_005,53,5,21.7185,91.9495,61.34,donor_candidate,0.679,0.004,0.9,5,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_006,53,6,21.7185,91.9585,61.01,donor_candidate,0.994,0.01,1.1,13,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_007,53,7,21.7185,91.9675,60.7,donor_candidate,0.996,0.006,0.6,8,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_008,53,8,21.7185,91.9765,60.4,donor_candidate,0.846,0.0,0.3,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_009,53,9,21.7185,91.9855,60.11,donor_candidate,0.799,0.001,0.2,1,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_010,53,10,21.7185,91.9945,59.84,donor_candidate,0.594,0.002,0.5,2,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_011,53,11,21.7185,92.0035,59.58,donor_candidate,0.421,0.0,1.3,0,0.0,0.0,0,data_missing/water,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_012,53,12,21.7185,92.0125,59.33,donor_candidate,0.786,0.005,1.6,7,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_013,53,13,21.7185,92.0215,59.1,donor_candidate,0.718,0.003,0.7,4,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_014,53,14,21.7185,92.0305,58.88,donor_candidate,0.892,0.0,0.1,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_015,53,15,21.7185,92.0395,58.67,donor_candidate,0.74,0.0,0.0,0,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_016,53,16,21.7185,92.0485,58.48,donor_candidate,0.887,0.001,0.3,1,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_017,53,17,21.7185,92.0575,58.31,donor_candidate,0.948,0.025,1.5,32,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_018,53,18,21.7185,92.0665,58.14,donor_candidate,0.989,0.009,0.8,12,0.0,0.0,0,forest_absent,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_019,53,19,21.7185,92.0755,58.0,donor_candidate,0.999,0.148,7.3,192,0.026,0.1094,1,,0.01292,0.00521,0.02083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
G053_020,53,20,21.7185,92.0845,57.86,donor_candidate,0.998,0.627,40.8,812,0.0579,0.0579,1,,0.01529,0.00123,0.04187,0.0,0.0,0.0,0.0,0.00739,0.0,0.0,0.0,0.0,0.00739,0.0,0.0,0.0,0.0
G053_021,53,21,21.7185,92.0935,57.74,donor_candidate,1.0,0.483,27.7,626,0.0895,0.0927,1,,0.01498,0.00639,0.04473,0.0,0.0,0.0,0.00319,0.0,0.00479,0.0,0.0016,0.0,0.00479,0.01118,0.01278,0.0,0.0
G053_022,53,22,21.7185,92.1025,57.64,donor_candidate,1.0,0.649,43.9,841,0.4625,0.4673,0,trend_mismatch,0.05964,0.0107,0.12842,0.0,0.0,0.0,0.00238,0.01546,0.22711,0.0214,0.0,0.0214,0.01665,0.0,0.00238,0.0,0.01665
G053_023,53,23,21.7185,92.1115,57.55,donor_candidate,1.0,0.725,51.8,940,0.5191,0.5968,0,trend_mismatch,0.05633,0.09149,0.18617,0.0,0.01596,0.00532,0.00213,0.01277,0.00106,0.0266,0.00532,0.08617,0.08298,0.0,0.0,0.0,0.00319
G053_024,53,24,21.7185,92.1205,57.48,donor_candidate,0.996,0.41,27.0,532,0.344,0.485,0,trend_mismatch,0.03246,0.0188,0.08459,0.0,0.0,0.0,0.00752,0.0094,0.0,0.00376,0.00376,0.09586,0.03571,0.00752,0.0,0.03383,0.04323
G053_025,53,25,21.7185,92.1295,57.42,donor_candidate,1.0,0.631,45.3,818,0.1125,0.1822,1,,0.01366,0.00489,0.01345,0.00367,0.0,0.0,0.0,0.0,0.00244,0.0,0.0,0.00856,0.0,0.00611,0.01467,0.02689,0.03178
G053_026,53,26,21.7185,92.1385,57.37,donor_candidate,1.0,0.809,58.7,1049,0.0219,0.1173,1,,0.01162,0.0,0.00286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00286,0.00667,0.00095,0.0,0.00095,0.00381,0.00381
G053_027,53,27,21.7185,92.1475,57.35,donor_candidate,1.0,0.705,49.4,914,0.0361,0.1805,1,,0.01059,0.00656,0.0,0.0,0.0,0.0,0.0,0.00219,0.01532,0.0,0.0,0.0,0.0,0.0,0.00219,0.00328,0.00656
G053_028,53,28,21.7185,92.1565,57.33,donor_candidate,0.995,0.644,44.7,835,0.0503,0.0754,1,,0.0115,0.00479,0.0,0.00838,0.0024,0.0024,0.0,0.00838,0.0,0.0,0.00359,0.0,0.00719,0.0,0.0024,0.0,0.01078
G053_029,53,29,21.7185,92.1655,57.33,donor_candidate,1.0,0.441,29.0,571,0.0105,0.1156,1,,0.01201,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035
G053_030,53,30,21.7185,92.1745,57.35,donor_candidate,1.0,0.566,38.9,733,0.0628,0.0791,1,,0.00951,0.01091,0.00546,0.0,0.00136,0.00273,0.0,0.0,0.03138,0.00273,0.00546,0.0,0.00136,0.0,0.0,0.0,0.00136
G053_031,53,31,21.7185,92.1835,57.38,donor_candidate,1.0,0.639,45.8,828,0.1413,0.221,1,,0.01432,0.01087,0.00121,0.0,0.0,0.0,0.0,0.0,0.04952,0.00121,0.05072,0.00121,0.0,0.0,0.00121,0.00483,0.02053
G053_032,53,32,21.7185,92.1925,57.43,donor_candidate,1.0,0.735,56.3,953,0.1301,0.4344,1,,0.01984,0.00105,0.0,0.0,0.0,0.00105,0.0,0.0,0.0021,0.00315,0.0042,0.03148,0.00105,0.00105,0.0042,0.0042,0.0766
G053_033,53,33,21.7185,92.2015,57.49,donor_candidate,1.0,0.705,53.1,914,0.1083,0.2593,1,,0.01794,0.0,0.0,0.0,0.0,0.00219,0.00328,0.0,0.00109,0.0,0.0,0.0,0.00109,0.0,0.00875,0.04486,0.04705
G053_034,53,34,21.7185,92.2105,57.57,donor_candidate,1.0,0.759,59.2,984,0.0183,0.1026,1,,0.01207,0.0,0.00102,0.0,0.0,0.0,0.00508,0.0,0.0,0.00102,0.0,0.0,0.0,0.0,0.00305,0.0061,0.00203
G053_035,53,35,21.7185,92.2195,57.66,donor_candidate,1.0,0.758,59.4,982,0.0275,0.056,1,,0.01142,0.0,0.00102,0.0,0.0,0.0,0.00204,0.0,0.0,0.00204,0.0,0.00611,0.0,0.00305,0.00102,0.0,0.01222
G053_036,53,36,21.7185,92.2285,57.77,donor_candidate,1.0,0.657,48.5,851,0.0141,0.04,1,,0.01211,0.00118,0.0,0.00235,0.00118,0.0,0.00118,0.0,0.0,0.0,0.0,0.0,0.00353,0.0,0.0,0.0,0.0047
G053_037,53,37,21.7185,92.2375,57.89,donor_candidate,0.974,0.356,25.0,462,0.0281,0.039,1,,0.01187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00433,0.0,0.0,0.00216,0.00433,0.00433,0.01299
G053_038,53,38,21.7185,92.2465,58.03,donor_candidate,0.964,0.59,38.8,764,0.0209,0.038,1,,0.01172,0.0,0.00262,0.0,0.0,0.0,0.0,0.0,0.00131,0.00131,0.00262,0.0,0.0,0.0,0.00131,0.0,0.01178
